Virus name,Pango lineage,Collection date,D614G,N501Y,A570D,P681H,T716I,S982A,D1118H,del69/70,del144
hCoV-19/USA/IL-CDC-LC0279040/2021,AY.3,2021-09-01,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0279041/2021,B.1.617.2,2021-09-01,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0282095/2021,B.1.617.2,2021-09-01,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0282276/2021,AY.39,2021-09-01,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0280005/2021,B.1.617.2,2021-09-01,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0279596/2021,B.1.617.2,2021-09-01,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0276313/2021,B.1.617.2,2021-09-01,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0279981/2021,B.1.617.2,2021-09-01,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0279992/2021,AY.10,2021-09-01,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0279991/2021,B.1.617.2,2021-09-01,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0279983/2021,B.1.617.2,2021-09-01,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0279982/2021,B.1.617.2,2021-09-01,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0279980/2021,B.1.617.2,2021-09-01,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0279984/2021,AY.25,2021-09-01,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0275208/2021,AY.3,2021-09-02,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0285068/2021,AY.25,2021-09-02,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0284998/2021,AY.39,2021-09-02,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0275206/2021,AY.26,2021-09-02,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0284999/2021,AY.26,2021-09-02,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0284997/2021,B.1.617.2,2021-09-02,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0281147/2021,AY.25,2021-09-02,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0284223/2021,B.1.617.2,2021-09-02,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0284224/2021,AY.3,2021-09-02,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0281193/2021,AY.25,2021-09-02,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0281148/2021,B.1.617.2,2021-09-02,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0281345/2021,B.1.617.2,2021-09-02,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0281344/2021,AY.37,2021-09-02,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0281190/2021,B.1.617.2,2021-09-02,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0281149/2021,B.1.617.2,2021-09-02,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0281213/2021,AY.26,2021-09-02,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0281151/2021,AY.25,2021-09-02,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0281199/2021,AY.25,2021-09-02,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0281164/2021,B.1.617.2,2021-09-02,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0281707/2021,AY.26,2021-09-02,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0281711/2021,B.1.617.2,2021-09-02,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0281289/2021,AY.25,2021-09-02,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0280055/2021,AY.25,2021-09-02,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0281035/2021,B.1.617.2,2021-09-02,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0282636/2021,B.1.617.2,2021-09-02,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0282631/2021,AY.25,2021-09-02,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0282635/2021,AY.25,2021-09-02,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0273946/2021,B.1.617.2,2021-09-02,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0279417/2021,B.1.617.2,2021-09-02,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0273865/2021,B.1.617.2,2021-09-02,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0279118/2021,AY.3,2021-09-02,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0284315/2021,AY.3,2021-09-03,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0284317/2021,B.1.617.2,2021-09-03,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0284319/2021,AY.3,2021-09-03,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0284316/2021,AY.25,2021-09-03,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0273874/2021,B.1.617.2,2021-09-03,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0273873/2021,B.1.617.2,2021-09-03,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0273847/2021,AY.3,2021-09-03,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0280007/2021,AY.3,2021-09-03,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0284318/2021,B.1.617.2,2021-09-03,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0279721/2021,B.1.617.2,2021-09-03,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0279704/2021,B.1.617.2,2021-09-03,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0280156/2021,B.1.617.2,2021-09-03,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0279703/2021,B.1.617.2,2021-09-03,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0279702/2021,B.1.617.2,2021-09-03,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0280157/2021,B.1.617.2,2021-09-03,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0281077/2021,B.1.617.2,2021-09-03,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0281054/2021,B.1.617.2,2021-09-03,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0281055/2021,AY.25,2021-09-03,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0281034/2021,AY.3,2021-09-03,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0285521/2021,AY.3.1,2021-09-04,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0285517/2021,B.1.617.2,2021-09-04,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0287084/2021,B.1.617.2,2021-09-04,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0281281/2021,AY.25,2021-09-04,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0280258/2021,AY.3,2021-09-04,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0280134/2021,AY.20,2021-09-04,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0280008/2021,B.1.617.2,2021-09-04,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0285087/2021,AY.3,2021-09-04,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0285088/2021,B.1.617.2,2021-09-04,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0285016/2021,AY.39,2021-09-04,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0285093/2021,B.1.617.2,2021-09-04,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0285092/2021,AY.14,2021-09-04,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0285013/2021,AY.3,2021-09-04,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0285959/2021,B.1.617.2,2021-09-05,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0285017/2021,AY.25,2021-09-05,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0281102/2021,B.1.617.2,2021-09-05,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0281101/2021,B.1.617.2,2021-09-05,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0274994/2021,AY.3.1,2021-09-05,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0285845/2021,AY.3,2021-09-05,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0281236/2021,B.1.617.2,2021-09-05,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0281303/2021,AY.39,2021-09-05,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0274057/2021,B.1.617.2,2021-09-06,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0274070/2021,B.1.617.2,2021-09-06,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0286356/2021,AY.3,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0286488/2021,AY.25,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0286469/2021,B.1.617.2,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0286467/2021,B.1.617.2,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0286357/2021,AY.3,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0287070/2021,AY.25,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0286355/2021,AY.25,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0284866/2021,B.1.617.2,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0276175/2021,AY.3,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0285457/2021,B.1.617.2,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0275072/2021,B.1.617.2,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0275025/2021,B.1.617.2,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0275024/2021,AY.3,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0275436/2021,AY.25,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0274985/2021,B.1.617.2,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0275042/2021,B.1.617.2,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0275415/2021,AY.3,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0275027/2021,AY.39,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0274992/2021,AY.3,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0275435/2021,AY.3,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0275017/2021,B.1.617.2,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0274993/2021,AY.20,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0275416/2021,B.1.617.2,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0275460/2021,AY.3,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0274039/2021,AY.25,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0274196/2021,AY.25,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0274174/2021,B.1.617.2,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0274069/2021,B.1.617.2,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0274120/2021,AY.3,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0274071/2021,B.1.617.2,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0274059/2021,AY.3,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0274136/2021,B.1.617.2,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0274068/2021,B.1.617.2,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0274202/2021,AY.25,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0274132/2021,AY.25,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0274138/2021,B.1.617.2,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0274134/2021,B.1.617.2,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0273480/2021,B.1.617.2,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0273484/2021,B.1.617.2,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0273481/2021,AY.3,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0274195/2021,B.1.617.2,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0273483/2021,B.1.617.2,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0273456/2021,AY.3,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0274022/2021,AY.3,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0274150/2021,AY.25,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0274197/2021,B.1.617.2,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0274190/2021,AY.25,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0273482/2021,B.1.617.2,2021-09-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0275443/2021,B.1.617.2,2021-09-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0275459/2021,AY.39,2021-09-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0275065/2021,AY.39,2021-09-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0275434/2021,AY.39,2021-09-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0275444/2021,AY.4,2021-09-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0273787/2021,B.1.617.2,2021-09-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0273788/2021,AY.39,2021-09-08,True,False,False,False,True,False,False,False,False
hCoV-19/USA/IL-CDC-LC0273479/2021,AY.3,2021-09-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0273688/2021,B.1.617.2,2021-09-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0273477/2021,B.1.617.2,2021-09-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0273478/2021,B.1.617.2,2021-09-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0273689/2021,AY.20,2021-09-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0274076/2021,B.1.617.2,2021-09-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0274077/2021,B.1.617.2,2021-09-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0274024/2021,AY.39,2021-09-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0273454/2021,AY.20,2021-09-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0274167/2021,B.1.617.2,2021-09-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0273453/2021,P.1.17,2021-09-08,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0274191/2021,B.1.617.2,2021-09-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0274055/2021,AY.25,2021-09-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0273455/2021,B.1.617.2,2021-09-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0273458/2021,B.1.617.2,2021-09-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0273691/2021,B.1.617.2,2021-09-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0274166/2021,AY.3,2021-09-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0287025/2021,B.1.617.2,2021-09-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0276042/2021,AY.3,2021-09-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0276178/2021,B.1.617.2,2021-09-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0275960/2021,B.1.617.2,2021-09-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0275961/2021,B.1.617.2,2021-09-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0275957/2021,AY.25,2021-09-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0276203/2021,AY.3,2021-09-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0282473/2021,AY.26,2021-09-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0282475/2021,B.1.617.2,2021-09-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0282253/2021,AY.25,2021-09-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0281906/2021,AY.3,2021-09-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0285593/2021,AY.3,2021-09-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0285592/2021,B.1.617.2,2021-09-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0275230/2021,B.1.617.2,2021-09-08,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0273536/2021,B.1.617.2,2021-09-09,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0273498/2021,B.1.617.2,2021-09-09,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0282546/2021,B.1.617.2,2021-09-09,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0273792/2021,AY.3,2021-09-09,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0286297/2021,AY.20,2021-09-09,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0275953/2021,B.1.617.2,2021-09-09,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0276161/2021,AY.25,2021-09-09,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0275943/2021,B.1.617.2,2021-09-09,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-LC0273795/2021,B.1.617.2,2021-09-09,True,False,False,False,False,False,False,False,False
